phi,threshold,region,Y,w,R,wage_bill,capital_income,identity_gap
0.17,0.5,1,1.3931457230426303,-1.3370550133798662,-0.056090709662764034,-1.3370550133798662,-0.056090709662764034,2.7862914460852606
0.17200000000000001,0.5,1,1.3982728533715154,-1.3404311936577935,-0.057841659713721696,-1.3404311936577935,-0.057841659713721696,2.7965457067430304
0.17400000000000002,0.5,1,1.403406347887593,-1.343776270940725,-0.05963007694686814,-1.343776270940725,-0.05963007694686814,2.806812695775186
0.176,0.5,1,1.4085459298656808,-1.3470894951721815,-0.06145643469349944,-1.3470894951721815,-0.06145643469349944,2.8170918597313617
0.178,0.5,1,1.4136913176734032,-1.350370110452884,-0.06332120722051902,-1.350370110452884,-0.06332120722051902,2.8273826353468063
0.18,0.5,1,1.4188422247446082,-1.3536173551621375,-0.06522486958247062,-1.3536173551621375,-0.06522486958247062,2.8376844494892164
0.182,0.5,1,1.4239983595538896,-1.3568304620848146,-0.06716789746907509,-1.3568304620848146,-0.06716789746907509,2.8479967191077793
0.184,0.5,1,1.4291594255922435,-1.3600086585440139,-0.06915076704822982,-1.3600086585440139,-0.06915076704822982,2.858318851184487
0.186,0.5,1,1.4343251213439052,-1.3631511665394702,-0.07117395480443514,-1.3631511665394702,-0.07117395480443514,2.868650242687811
0.188,0.5,1,1.4394951402644063,-1.3662572028917939,-0.07323793737261211,-1.3662572028917939,-0.07323793737261211,2.8789902805288126
0.19,0.5,1,1.4446691707598958,-1.3693259793926145,-0.07534319136728147,-1.3693259793926145,-0.07534319136728147,2.8893383415197915
0.192,0.5,1,1.4498468961677644,-1.3723567029606907,-0.0774901932070736,-1.3723567029606907,-0.0774901932070736,2.899693792335529
0.194,0.5,1,1.4550279947386187,-1.3753485758040735,-0.07967941893454505,-1.3753485758040735,-0.07967941893454505,2.9100559894772373
0.196,0.5,1,1.4602121396196437,-1.3783007955883657,-0.08191134403127809,-1.3783007955883657,-0.08191134403127809,2.9204242792392874
0.198,0.5,1,1.4653989988394038,-1.3812125556111592,-0.08418644322824466,-1.3812125556111592,-0.08418644322824466,2.9307979976788077
0.2,0.5,1,1.4705882352941173,-1.3840830449826986,-0.08650519031141866,-1.3840830449826986,-0.08650519031141866,2.9411764705882346
0.202,0.5,1,1.4757795067354578,-1.3869114488128336,-0.08886805792262434,-1.3869114488128336,-0.08886805792262434,2.9515590134709155
0.20400000000000001,0.5,1,1.4809724657599164,-1.389696948404304,-0.09127551735561211,-1.389696948404304,-0.09127551735561211,2.9619449315198327
0.20600000000000002,0.5,1,1.4861667597997834,-1.3924387214524252,-0.09372803834735821,-1.3924387214524252,-0.09372803834735821,2.972333519599567
0.20800000000000002,0.5,1,1.4913620311157774,-1.3951359422511915,-0.09622608886458582,-1.3951359422511915,-0.09622608886458582,2.9827240622315547
0.21,0.5,1,1.4965579167913796,-1.3977877819058664,-0.09877013488551305,-1.3977877819058664,-0.09877013488551305,2.993115833582759
0.212,0.5,1,1.5017540487289154,-1.4003934085520804,-0.10136064017683509,-1.4003934085520804,-0.10136064017683509,3.0035080974578308
0.214,0.5,1,1.506950053647422,-1.4029519875814702,-0.10399806606595219,-1.4029519875814702,-0.10399806606595219,3.0139001072948446
0.216,0.5,1,1.5121455530823573,-1.4054626818738953,-0.10668287120846205,-1.4054626818738953,-0.10668287120846205,3.0242911061647146
0.218,0.5,1,1.5173401633871886,-1.4079246520362507,-0.1094155113509376,-1.4079246520362507,-0.1094155113509376,3.034680326774377
0.22,0.5,1,1.522533495736906,-1.4103370566478892,-0.11219643908901682,-1.4103370566478892,-0.11219643908901682,3.045066991473812
0.222,0.5,1,1.5277251561335108,-1.4126990525126737,-0.11502610362083684,-1.4126990525126737,-0.11502610362083684,3.0554503122670216
0.224,0.5,1,1.532914745413519,-1.4150097949176692,-0.11790495049585001,-1.4150097949176692,-0.11790495049585001,3.0658294908270385
0.226,0.5,1,1.5381018592575273,-1.4172684378984644,-0.1208334213590629,-1.4172684378984644,-0.1208334213590629,3.0762037185150546
0.228,0.5,1,1.5432860882018862,-1.4194741345111377,-0.12381195369074836,-1.4194741345111377,-0.12381195369074836,3.086572176403772
0.23,0.5,1,1.5484670176525241,-1.4216260371108416,-0.12684098054168247,-1.4216260371108416,-0.12684098054168247,3.096934035305048
0.232,0.5,1,1.5536442279009646,-1.4237232976369982,-0.12992093026396653,-1.4237232976369982,-0.12992093026396653,3.107288455801929
0.234,0.5,1,1.558817294142588,-1.4257650679050873,-0.1330522262375007,-1.4257650679050873,-0.1330522262375007,3.117634588285176
0.23600000000000002,0.5,1,1.5639857864971725,-1.4277504999049935,-0.13623528659217904,-1.4277504999049935,-0.13623528659217904,3.127971572994345
